LegId,AirlineCode,AircraftRegistration,FlightNumber,Suffix,DepartureStation,ArrivalStation,STDDate,STDTime,ATDDate,ATDTime,STDDateLocal,STDTimeLocal,ATDDateLocal,ATDTimeLocal,STADate,STATime,ATADate,ATATime,STADateLocal,STATimeLocal,ATADateLocal,ATATimeLocal
"13095130,KL,PHEZS,1765,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-08,09:50:00,2017-01-08,09:53:00,NULL,NULL,NULL,NULL,2017-01-08,11:05:00,2017-01-08,10:58:00"
"13088856,KL,PHEZH,1773,"" "",AMS,FRA,2017-01-07,15:30:00,2017-01-07,15:50:00,NULL,NULL,NULL,NULL,2017-01-07,16:50:00,2017-01-07,16:50:00,NULL,NULL,NULL,NULL"
"13064821,KL,PHEZR,1775,"" "",AMS,FRA,2017-01-03,20:05:00,2017-01-03,20:21:00,NULL,NULL,NULL,NULL,2017-01-03,21:25:00,2017-01-03,21:22:00,NULL,NULL,NULL,NULL"
"13063579,KL,PHEZS,1763,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-04,08:15:00,2017-01-04,08:41:00,NULL,NULL,NULL,NULL,2017-01-04,09:30:00,2017-01-04,09:48:00"
"13063581,KL,PHEZH,1765,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-04,09:50:00,2017-01-04,09:50:00,NULL,NULL,NULL,NULL,2017-01-04,11:05:00,2017-01-04,10:42:00"
"13063583,KL,PHKZD,1767,"" "",AMS,FRA,2017-01-04,11:30:00,2017-01-04,11:35:00,NULL,NULL,NULL,NULL,2017-01-04,12:40:00,2017-01-04,12:35:00,NULL,NULL,NULL,NULL"
"13063585,KL,PHEZR,1773,"" "",AMS,FRA,2017-01-04,15:30:00,2017-01-04,16:20:00,NULL,NULL,NULL,NULL,2017-01-04,16:45:00,2017-01-04,17:14:00,NULL,NULL,NULL,NULL"
"13063587,KL,PHEZT,1775,"" "",AMS,FRA,2017-01-04,20:05:00,2017-01-04,20:22:00,NULL,NULL,NULL,NULL,2017-01-04,21:25:00,2017-01-04,21:24:00,NULL,NULL,NULL,NULL"
"13076303,KL,PHEZF,1763,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-05,08:15:00,2017-01-05,08:52:00,NULL,NULL,NULL,NULL,2017-01-05,09:30:00,2017-01-05,09:47:00"
"13076305,KL,PHEZL,1765,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-05,09:50:00,2017-01-05,10:25:00,NULL,NULL,NULL,NULL,2017-01-05,11:05:00,2017-01-05,11:19:00"
"13064813,KL,PHEZT,1763,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-03,08:15:00,2017-01-03,08:24:00,NULL,NULL,NULL,NULL,2017-01-03,09:30:00,2017-01-03,09:28:00"
"13064815,KL,PHEXF,1765,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-03,09:50:00,2017-01-03,10:01:00,NULL,NULL,NULL,NULL,2017-01-03,11:05:00,2017-01-03,11:02:00"
"13064817,KL,PHKZK,1767,"" "",AMS,FRA,2017-01-03,11:30:00,2017-01-03,11:34:00,NULL,NULL,NULL,NULL,2017-01-03,12:40:00,2017-01-03,12:35:00,NULL,NULL,NULL,NULL"
"13064819,KL,PHEZG,1773,"" "",AMS,FRA,2017-01-03,15:30:00,2017-01-03,15:39:00,NULL,NULL,NULL,NULL,2017-01-03,16:45:00,2017-01-03,16:36:00,NULL,NULL,NULL,NULL"
"13082622,KL,PHEZZ,1765,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-06,09:50:00,2017-01-06,09:53:00,NULL,NULL,NULL,NULL,2017-01-06,11:05:00,2017-01-06,10:52:00"
"13082624,KL,PHKZM,1767,"" "",AMS,FRA,2017-01-06,11:30:00,2017-01-06,11:36:00,NULL,NULL,NULL,NULL,2017-01-06,12:40:00,2017-01-06,12:36:00,NULL,NULL,NULL,NULL"
"13082626,KL,PHEXF,1773,"" "",AMS,FRA,2017-01-06,15:30:00,2017-01-06,16:12:00,NULL,NULL,NULL,NULL,2017-01-06,16:45:00,2017-01-06,17:13:00,NULL,NULL,NULL,NULL"
"13076307,KL,PHKZC,1767,"" "",AMS,FRA,2017-01-05,11:30:00,2017-01-05,11:37:00,NULL,NULL,NULL,NULL,2017-01-05,12:40:00,2017-01-05,12:34:00,NULL,NULL,NULL,NULL"
"13076309,KL,PHEZD,1773,"" "",AMS,FRA,2017-01-05,15:30:00,2017-01-05,15:31:00,NULL,NULL,NULL,NULL,2017-01-05,16:45:00,2017-01-05,16:22:00,NULL,NULL,NULL,NULL"
"13076311,KL,PHEZA,1775,"" "",AMS,FRA,2017-01-05,20:05:00,2017-01-05,20:11:00,NULL,NULL,NULL,NULL,2017-01-05,21:25:00,2017-01-05,21:12:00,NULL,NULL,NULL,NULL"
"13088858,KL,PHEXB,1775,"" "",AMS,FRA,2017-01-07,20:05:00,2017-01-07,20:47:00,NULL,NULL,NULL,NULL,2017-01-07,21:25:00,2017-01-07,21:51:00,NULL,NULL,NULL,NULL"
"13088850,KL,PHKZP,1763,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-07,08:15:00,2017-01-07,08:34:00,NULL,NULL,NULL,NULL,2017-01-07,09:30:00,2017-01-07,09:43:00"
"13088852,KL,PHKZB,1765,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-07,09:50:00,2017-01-07,09:58:00,NULL,NULL,NULL,NULL,2017-01-07,11:05:00,2017-01-07,11:15:00"
"13088854,KL,PHKZI,1767,"" "",AMS,FRA,2017-01-07,11:30:00,2017-01-07,11:55:00,NULL,NULL,NULL,NULL,2017-01-07,12:40:00,2017-01-07,13:00:00,NULL,NULL,NULL,NULL"
"13082628,KL,PHEZI,1775,"" "",AMS,FRA,2017-01-06,20:05:00,2017-01-06,20:13:00,NULL,NULL,NULL,NULL,2017-01-06,21:25:00,2017-01-06,21:12:00,NULL,NULL,NULL,NULL"
"13082620,KL,PHEZB,1763,"" "",AMS,FRA,NULL,NULL,NULL,NULL,2017-01-06,08:15:00,2017-01-06,08:32:00,NULL,NULL,NULL,NULL,2017-01-06,09:30:00,2017-01-06,09:35:00"
"13094858,KL,PHBXE,1167,"" "",AMS,HEL,NULL,NULL,NULL,NULL,2017-01-08,09:50:00,2017-01-08,10:00:00,NULL,NULL,NULL,NULL,2017-01-08,13:15:00,2017-01-08,13:31:00"
"13094860,KL,PHBXV,1169,"" "",AMS,HEL,2017-01-08,12:50:00,2017-01-08,12:48:00,NULL,NULL,NULL,NULL,2017-01-08,15:15:00,2017-01-08,15:22:00,NULL,NULL,NULL,NULL"
"13094862,KL,PHBXI,1171,"" "",AMS,HEL,2017-01-08,19:30:00,2017-01-08,19:44:00,NULL,NULL,NULL,NULL,2017-01-08,21:55:00,2017-01-08,22:06:00,NULL,NULL,NULL,NULL"
"13088619,KL,PHBGA,1167,"" "",AMS,HEL,NULL,NULL,NULL,NULL,2017-01-07,09:50:00,2017-01-07,09:59:00,NULL,NULL,NULL,NULL,2017-01-07,13:15:00,2017-01-07,13:34:00"
"13088621,KL,PHBGM,1169,"" "",AMS,HEL,2017-01-07,12:50:00,2017-01-07,12:54:00,NULL,NULL,NULL,NULL,2017-01-07,15:15:00,2017-01-07,15:29:00,NULL,NULL,NULL,NULL"
"13088623,KL,PHBCD,1171,"" "",AMS,HEL,2017-01-07,19:30:00,2017-01-07,20:10:00,NULL,NULL,NULL,NULL,2017-01-07,21:55:00,2017-01-07,22:44:00,NULL,NULL,NULL,NULL"
"13064552,KL,PHBXN,1167,"" "",AMS,HEL,NULL,NULL,NULL,NULL,2017-01-03,09:50:00,2017-01-03,10:06:00,NULL,NULL,NULL,NULL,2017-01-03,13:15:00,2017-01-03,13:27:00"
"13064554,KL,PHBXZ,1169,"" "",AMS,HEL,2017-01-03,12:50:00,2017-01-03,12:51:00,NULL,NULL,NULL,NULL,2017-01-03,15:15:00,2017-01-03,15:21:00,NULL,NULL,NULL,NULL"
"13064556,KL,PHBXH,1171,"" "",AMS,HEL,2017-01-03,19:30:00,2017-01-03,19:50:00,NULL,NULL,NULL,NULL,2017-01-03,21:55:00,2017-01-03,22:09:00,NULL,NULL,NULL,NULL"
"13094816,KL,PHBCB,1097,"" "",AMS,MAN,2017-01-08,20:45:00,2017-01-08,20:48:00,NULL,NULL,NULL,NULL,2017-01-08,22:00:00,2017-01-08,21:51:00,NULL,NULL,NULL,NULL"
"13063270,KL,PHBXA,1073,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-04,08:05:00,2017-01-04,08:04:00,NULL,NULL,NULL,NULL,2017-01-04,08:20:00,2017-01-04,08:25:00"
"13063272,KL,PHBGC,1081,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-04,09:45:00,2017-01-04,09:52:00,NULL,NULL,NULL,NULL,2017-01-04,10:05:00,2017-01-04,10:13:00"
"13063274,KL,PHBXA,1083,"" "",AMS,MAN,2017-01-04,11:35:00,2017-01-04,11:42:00,NULL,NULL,NULL,NULL,2017-01-04,12:50:00,2017-01-04,12:57:00,NULL,NULL,NULL,NULL"
"13064508,KL,PHBGA,1083,"" "",AMS,MAN,2017-01-03,11:40:00,2017-01-03,11:45:00,NULL,NULL,NULL,NULL,2017-01-03,12:55:00,2017-01-03,12:51:00,NULL,NULL,NULL,NULL"
"13064510,KL,PHBGG,1093,"" "",AMS,MAN,2017-01-03,15:25:00,2017-01-03,15:40:00,NULL,NULL,NULL,NULL,2017-01-03,16:40:00,2017-01-03,16:53:00,NULL,NULL,NULL,NULL"
"13063276,KL,PHBXZ,1093,"" "",AMS,MAN,2017-01-04,15:25:00,2017-01-04,15:20:00,NULL,NULL,NULL,NULL,2017-01-04,16:40:00,2017-01-04,16:48:00,NULL,NULL,NULL,NULL"
"13063278,KL,PHBGC,1097,"" "",AMS,MAN,2017-01-04,20:45:00,2017-01-04,20:39:00,NULL,NULL,NULL,NULL,2017-01-04,22:00:00,2017-01-04,21:57:00,NULL,NULL,NULL,NULL"
"13075990,KL,PHBXV,1073,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-05,08:05:00,2017-01-05,08:08:00,NULL,NULL,NULL,NULL,2017-01-05,08:20:00,2017-01-05,08:34:00"
"13064512,KL,PHBXF,1097,"" "",AMS,MAN,2017-01-03,20:45:00,2017-01-03,20:58:00,NULL,NULL,NULL,NULL,2017-01-03,22:00:00,2017-01-03,22:13:00,NULL,NULL,NULL,NULL"
"13064504,KL,PHBGQ,1073,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-03,08:05:00,2017-01-03,08:02:00,NULL,NULL,NULL,NULL,2017-01-03,08:20:00,2017-01-03,08:13:00"
"13064506,KL,PHBXC,1081,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-03,09:45:00,2017-01-03,09:53:00,NULL,NULL,NULL,NULL,2017-01-03,10:05:00,2017-01-03,09:57:00"
"13075992,KL,PHBXB,1081,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-05,09:45:00,2017-01-05,10:06:00,NULL,NULL,NULL,NULL,2017-01-05,10:05:00,2017-01-05,10:22:00"
"13075994,KL,PHBGB,1083,"" "",AMS,MAN,2017-01-05,11:40:00,2017-01-05,11:44:00,NULL,NULL,NULL,NULL,2017-01-05,12:55:00,2017-01-05,13:05:00,NULL,NULL,NULL,NULL"
"13075996,KL,PHBXC,1093,"" "",AMS,MAN,2017-01-05,15:25:00,2017-01-05,15:23:00,NULL,NULL,NULL,NULL,2017-01-05,16:40:00,2017-01-05,16:29:00,NULL,NULL,NULL,NULL"
"13075998,KL,PHBXR,1097,"" "",AMS,MAN,2017-01-05,20:45:00,2017-01-05,20:57:00,NULL,NULL,NULL,NULL,2017-01-05,22:00:00,2017-01-05,22:12:00,NULL,NULL,NULL,NULL"
"13082292,KL,PHBGT,1073,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-06,08:05:00,2017-01-06,08:05:00,NULL,NULL,NULL,NULL,2017-01-06,08:20:00,2017-01-06,08:37:00"
"13082294,KL,PHBXH,1081,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-06,09:45:00,2017-01-06,11:21:00,NULL,NULL,NULL,NULL,2017-01-06,10:05:00,2017-01-06,11:30:00"
"13082296,KL,PHBXF,1083,"" "",AMS,MAN,2017-01-06,11:40:00,2017-01-06,11:50:00,NULL,NULL,NULL,NULL,2017-01-06,12:55:00,2017-01-06,12:55:00,NULL,NULL,NULL,NULL"
"13082298,KL,PHBXL,1093,"" "",AMS,MAN,2017-01-06,15:25:00,2017-01-06,15:21:00,NULL,NULL,NULL,NULL,2017-01-06,16:40:00,2017-01-06,16:30:00,NULL,NULL,NULL,NULL"
"13082300,KL,PHBGC,1097,"" "",AMS,MAN,2017-01-06,20:45:00,2017-01-06,20:48:00,NULL,NULL,NULL,NULL,2017-01-06,22:00:00,2017-01-06,21:59:00,NULL,NULL,NULL,NULL"
"13088579,KL,unk,1081,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-07,09:45:00,NULL,NULL,NULL,NULL,NULL,NULL,2017-01-07,10:05:00,NULL,NULL"
"13088581,KL,PHBXH,1083,"" "",AMS,MAN,2017-01-07,11:35:00,2017-01-07,12:42:00,NULL,NULL,NULL,NULL,2017-01-07,12:55:00,2017-01-07,14:04:00,NULL,NULL,NULL,NULL"
"13088583,KL,PHBXU,1093,"" "",AMS,MAN,2017-01-07,15:25:00,2017-01-07,15:47:00,NULL,NULL,NULL,NULL,2017-01-07,16:40:00,2017-01-07,16:56:00,NULL,NULL,NULL,NULL"
"13088577,KL,PHEZN,1073,"" "",AMS,MAN,NULL,NULL,NULL,NULL,2017-01-07,08:05:00,2017-01-07,09:25:00,NULL,NULL,NULL,NULL,2017-01-07,08:20:00,2017-01-07,09:57:00"
"13094908,KL,PHBGR,1263,"" "",AMS,NCE,NULL,NULL,NULL,NULL,2017-01-08,09:45:00,2017-01-08,09:49:00,NULL,NULL,NULL,NULL,2017-01-08,11:35:00,2017-01-08,11:22:00"
"13094910,KL,PHEZB,1267,"" "",AMS,NCE,2017-01-08,13:40:00,2017-01-08,13:41:00,NULL,NULL,NULL,NULL,2017-01-08,15:35:00,2017-01-08,15:21:00,NULL,NULL,NULL,NULL"
"13094912,KL,PHEZH,1273,"" "",AMS,NCE,2017-01-08,19:30:00,2017-01-08,20:14:00,NULL,NULL,NULL,NULL,2017-01-08,21:20:00,2017-01-08,21:51:00,NULL,NULL,NULL,NULL"
"13088665,KL,PHBGH,1263,"" "",AMS,NCE,NULL,NULL,NULL,NULL,2017-01-07,09:45:00,2017-01-07,09:57:00,NULL,NULL,NULL,NULL,2017-01-07,11:35:00,2017-01-07,11:47:00"
"13088667,KL,PHEZB,1267,"" "",AMS,NCE,2017-01-07,13:40:00,2017-01-07,13:43:00,NULL,NULL,NULL,NULL,2017-01-07,15:35:00,2017-01-07,15:23:00,NULL,NULL,NULL,NULL"
"13088669,KL,unk,1273,"" "",AMS,NCE,2017-01-07,19:30:00,NULL,NULL,NULL,NULL,NULL,NULL,2017-01-07,21:20:00,NULL,NULL,NULL,NULL,NULL,NULL"
"13064602,KL,PHBGF,1263,"" "",AMS,NCE,NULL,NULL,NULL,NULL,2017-01-03,09:45:00,2017-01-03,09:50:00,NULL,NULL,NULL,NULL,2017-01-03,11:35:00,2017-01-03,11:34:00"
"13064604,KL,PHEZI,1273,"" "",AMS,NCE,2017-01-03,19:30:00,2017-01-03,19:47:00,NULL,NULL,NULL,NULL,2017-01-03,21:20:00,2017-01-03,21:21:00,NULL,NULL,NULL,NULL"
"13063374,KL,PHEXE,1273,"" "",AMS,NCE,2017-01-04,19:30:00,2017-01-04,19:39:00,NULL,NULL,NULL,NULL,2017-01-04,21:20:00,2017-01-04,21:15:00,NULL,NULL,NULL,NULL"
"13063372,KL,PHBGI,1263,"" "",AMS,NCE,NULL,NULL,NULL,NULL,2017-01-04,09:45:00,2017-01-04,09:51:00,NULL,NULL,NULL,NULL,2017-01-04,11:35:00,2017-01-04,11:25:00"
"13082400,KL,PHEXF,1273,"" "",AMS,NCE,2017-01-06,19:30:00,2017-01-06,19:46:00,NULL,NULL,NULL,NULL,2017-01-06,21:20:00,2017-01-06,21:25:00,NULL,NULL,NULL,NULL"
"13082396,KL,PHBGR,1263,"" "",AMS,NCE,NULL,NULL,NULL,NULL,2017-01-06,09:45:00,2017-01-06,10:22:00,NULL,NULL,NULL,NULL,2017-01-06,11:35:00,2017-01-06,12:03:00"
"13082398,KL,PHEZD,1267,"" "",AMS,NCE,2017-01-06,13:40:00,2017-01-06,13:45:00,NULL,NULL,NULL,NULL,2017-01-06,15:35:00,2017-01-06,15:23:00,NULL,NULL,NULL,NULL"
"13076091,KL,PHBGM,1263,"" "",AMS,NCE,NULL,NULL,NULL,NULL,2017-01-05,09:45:00,2017-01-05,09:54:00,NULL,NULL,NULL,NULL,2017-01-05,11:35:00,2017-01-05,11:29:00"
"13076093,KL,PHEXB,1267,"" "",AMS,NCE,2017-01-05,13:40:00,2017-01-05,13:46:00,NULL,NULL,NULL,NULL,2017-01-05,15:35:00,2017-01-05,15:28:00,NULL,NULL,NULL,NULL"
"13076095,KL,PHEZY,1273,"" "",AMS,NCE,2017-01-05,19:30:00,2017-01-05,19:28:00,NULL,NULL,NULL,NULL,2017-01-05,21:20:00,2017-01-05,21:24:00,NULL,NULL,NULL,NULL"
"13094968,KL,PHBGH,1373,"" "",AMS,OTP,NULL,NULL,NULL,NULL,2017-01-08,09:20:00,2017-01-08,09:33:00,NULL,NULL,NULL,NULL,2017-01-08,13:05:00,2017-01-08,13:13:00"
"13094970,KL,PHBXY,1379,"" "",AMS,OTP,2017-01-08,19:45:00,2017-01-08,19:58:00,NULL,NULL,NULL,NULL,2017-01-08,22:30:00,2017-01-08,22:43:00,NULL,NULL,NULL,NULL"
"13088718,KL,PHBGF,1373,"" "",AMS,OTP,NULL,NULL,NULL,NULL,2017-01-07,09:20:00,2017-01-07,09:28:00,NULL,NULL,NULL,NULL,2017-01-07,13:05:00,2017-01-07,13:11:00"
"13088720,KL,PHBXZ,1379,"" "",AMS,OTP,2017-01-07,19:45:00,2017-01-07,19:59:00,NULL,NULL,NULL,NULL,2017-01-07,22:30:00,2017-01-07,22:58:00,NULL,NULL,NULL,NULL"
"13082456,KL,PHBXU,1373,"" "",AMS,OTP,NULL,NULL,NULL,NULL,2017-01-06,09:20:00,2017-01-06,09:54:00,NULL,NULL,NULL,NULL,2017-01-06,13:05:00,2017-01-06,14:39:00"
"13082458,KL,PHBXY,1379,"" "",AMS,OTP,2017-01-06,19:45:00,2017-01-06,20:17:00,NULL,NULL,NULL,NULL,2017-01-06,22:30:00,2017-01-06,23:15:00,NULL,NULL,NULL,NULL"
"13076149,KL,PHBXN,1379,"" "",AMS,OTP,2017-01-05,19:45:00,2017-01-05,19:45:00,NULL,NULL,NULL,NULL,2017-01-05,22:30:00,2017-01-05,22:25:00,NULL,NULL,NULL,NULL"
"13076147,KL,PHBXZ,1373,"" "",AMS,OTP,NULL,NULL,NULL,NULL,2017-01-05,09:20:00,2017-01-05,09:26:00,NULL,NULL,NULL,NULL,2017-01-05,13:05:00,2017-01-05,13:00:00"
"13064660,KL,PHBXM,1373,"" "",AMS,OTP,NULL,NULL,NULL,NULL,2017-01-03,09:20:00,2017-01-03,09:26:00,NULL,NULL,NULL,NULL,2017-01-03,13:05:00,2017-01-03,12:55:00"
"13064662,KL,PHBXM,1379,"" "",AMS,OTP,2017-01-03,19:45:00,2017-01-03,19:54:00,NULL,NULL,NULL,NULL,2017-01-03,22:30:00,2017-01-03,22:18:00,NULL,NULL,NULL,NULL"
"13063424,KL,PHBXM,1373,"" "",AMS,OTP,NULL,NULL,NULL,NULL,2017-01-04,09:20:00,2017-01-04,09:26:00,NULL,NULL,NULL,NULL,2017-01-04,13:05:00,2017-01-04,12:54:00"
"13063426,KL,PHBXZ,1379,"" "",AMS,OTP,2017-01-04,19:45:00,2017-01-04,19:58:00,NULL,NULL,NULL,NULL,2017-01-04,22:30:00,2017-01-04,22:27:00,NULL,NULL,NULL,NULL"
"13063326,KL,PHBXB,1171,"" "",AMS,HEL,2017-01-04,19:30:00,2017-01-04,19:30:00,NULL,NULL,NULL,NULL,2017-01-04,21:55:00,2017-01-04,22:06:00,NULL,NULL,NULL,NULL"
"13063324,KL,PHBXN,1169,"" "",AMS,HEL,2017-01-04,12:50:00,2017-01-04,12:55:00,NULL,NULL,NULL,NULL,2017-01-04,15:15:00,2017-01-04,15:34:00,NULL,NULL,NULL,NULL"
"13063322,KL,PHBCD,1167,"" "",AMS,HEL,NULL,NULL,NULL,NULL,2017-01-04,09:50:00,2017-01-04,10:21:00,NULL,NULL,NULL,NULL,2017-01-04,13:15:00,2017-01-04,13:59:00"
"13082344,KL,PHBCE,1167,"" "",AMS,HEL,NULL,NULL,NULL,NULL,2017-01-06,09:50:00,2017-01-06,10:00:00,NULL,NULL,NULL,NULL,2017-01-06,13:15:00,2017-01-06,13:31:00"
"13082346,KL,PHBXY,1169,"" "",AMS,HEL,2017-01-06,12:50:00,2017-01-06,13:23:00,NULL,NULL,NULL,NULL,2017-01-06,15:15:00,2017-01-06,15:46:00,NULL,NULL,NULL,NULL"
"13082348,KL,PHBCA,1171,"" "",AMS,HEL,2017-01-06,19:30:00,2017-01-06,19:36:00,NULL,NULL,NULL,NULL,2017-01-06,21:55:00,2017-01-06,22:20:00,NULL,NULL,NULL,NULL"
"13076043,KL,PHBXM,1167,"" "",AMS,HEL,NULL,NULL,NULL,NULL,2017-01-05,09:50:00,2017-01-05,10:01:00,NULL,NULL,NULL,NULL,2017-01-05,13:15:00,2017-01-05,13:46:00"
"13076045,KL,PHBXF,1169,"" "",AMS,HEL,2017-01-05,12:50:00,2017-01-05,12:46:00,NULL,NULL,NULL,NULL,2017-01-05,15:15:00,2017-01-05,15:26:00,NULL,NULL,NULL,NULL"
"13076047,KL,PHBCB,1171,"" "",AMS,HEL,2017-01-05,19:30:00,2017-01-05,19:25:00,NULL,NULL,NULL,NULL,2017-01-05,21:55:00,2017-01-05,22:03:00,NULL,NULL,NULL,NULL"
"13094246,KL,PHBQK,567,"" "",AMS,JRO,NULL,NULL,NULL,NULL,2017-01-08,10:15:00,2017-01-08,10:17:00,NULL,NULL,NULL,NULL,2017-01-08,20:40:00,2017-01-08,20:41:00"
"13088081,KL,PHBQK,569,"" "",AMS,JRO,NULL,NULL,NULL,NULL,2017-01-07,10:15:00,2017-01-07,10:42:00,NULL,NULL,NULL,NULL,2017-01-07,20:40:00,2017-01-07,20:48:00"
"13081705,KL,PHBQK,567,"" "",AMS,JRO,NULL,NULL,NULL,NULL,2017-01-06,10:15:00,2017-01-06,11:21:00,NULL,NULL,NULL,NULL,2017-01-06,20:40:00,2017-01-06,21:31:00"
"13075438,KL,PHBQA,571,"" "",AMS,JRO,NULL,NULL,NULL,NULL,2017-01-05,10:15:00,2017-01-05,10:32:00,NULL,NULL,NULL,NULL,2017-01-05,20:40:00,2017-01-05,20:53:00"
"13063983,KL,PHBQM,571,"" "",AMS,JRO,NULL,NULL,NULL,NULL,2017-01-03,10:15:00,2017-01-03,10:26:00,NULL,NULL,NULL,NULL,2017-01-03,20:40:00,2017-01-03,20:47:00"
"13062754,KL,PHBQE,569,"" "",AMS,JRO,NULL,NULL,NULL,NULL,2017-01-04,10:15:00,2017-01-04,10:30:00,NULL,NULL,NULL,NULL,2017-01-04,20:40:00,2017-01-04,20:55:00"
"13094974,KL,PHBXM,1387,"" "",AMS,KBP,2017-01-08,19:35:00,2017-01-08,19:49:00,NULL,NULL,NULL,NULL,2017-01-08,22:20:00,2017-01-08,22:38:00,NULL,NULL,NULL,NULL"
"13094972,KL,PHBXD,1385,"" "",AMS,KBP,NULL,NULL,NULL,NULL,2017-01-08,09:30:00,2017-01-08,09:34:00,NULL,NULL,NULL,NULL,2017-01-08,13:15:00,2017-01-08,13:30:00"
"13088724,KL,PHBXY,1387,"" "",AMS,KBP,2017-01-07,19:35:00,2017-01-07,19:45:00,NULL,NULL,NULL,NULL,2017-01-07,22:20:00,2017-01-07,22:35:00,NULL,NULL,NULL,NULL"
"13088722,KL,PHBXL,1385,"" "",AMS,KBP,NULL,NULL,NULL,NULL,2017-01-07,09:30:00,2017-01-07,09:49:00,NULL,NULL,NULL,NULL,2017-01-07,13:15:00,2017-01-07,13:56:00"
"13082460,KL,PHBXN,1385,"" "",AMS,KBP,NULL,NULL,NULL,NULL,2017-01-06,09:30:00,2017-01-06,09:48:00,NULL,NULL,NULL,NULL,2017-01-06,13:15:00,2017-01-06,13:42:00"
"13082462,KL,PHBXL,1387,"" "",AMS,KBP,2017-01-06,19:35:00,2017-01-06,20:12:00,NULL,NULL,NULL,NULL,2017-01-06,22:20:00,2017-01-06,23:02:00,NULL,NULL,NULL,NULL"
"13076151,KL,PHBXW,1385,"" "",AMS,KBP,NULL,NULL,NULL,NULL,2017-01-05,09:30:00,2017-01-05,09:46:00,NULL,NULL,NULL,NULL,2017-01-05,13:15:00,2017-01-05,13:35:00"
"13076153,KL,PHBXY,1387,"" "",AMS,KBP,2017-01-05,19:35:00,2017-01-05,19:42:00,NULL,NULL,NULL,NULL,2017-01-05,22:20:00,2017-01-05,22:21:00,NULL,NULL,NULL,NULL"
"13064664,KL,PHBXE,1385,"" "",AMS,KBP,NULL,NULL,NULL,NULL,2017-01-03,09:30:00,2017-01-03,12:27:00,NULL,NULL,NULL,NULL,2017-01-03,13:15:00,2017-01-03,15:58:00"
"13064666,KL,PHBCA,1387,"" "",AMS,KBP,2017-01-03,19:35:00,2017-01-03,20:01:00,NULL,NULL,NULL,NULL,2017-01-03,22:20:00,2017-01-03,22:32:00,NULL,NULL,NULL,NULL"
"13063428,KL,PHBCB,1385,"" "",AMS,KBP,NULL,NULL,NULL,NULL,2017-01-04,09:30:00,2017-01-04,09:35:00,NULL,NULL,NULL,NULL,2017-01-04,13:15:00,2017-01-04,13:05:00"
"13063430,KL,PHBXY,1387,"" "",AMS,KBP,2017-01-04,19:35:00,2017-01-04,19:48:00,NULL,NULL,NULL,NULL,2017-01-04,22:20:00,2017-01-04,22:24:00,NULL,NULL,NULL,NULL"
"13094717,KL,PHAKD,587,"" "",AMS,LOS,2017-01-08,12:20:00,2017-01-08,12:26:00,NULL,NULL,NULL,NULL,2017-01-08,19:05:00,2017-01-08,18:51:00,NULL,NULL,NULL,NULL"
"13088493,KL,PHAKE,587,"" "",AMS,LOS,2017-01-07,12:20:00,2017-01-07,12:43:00,NULL,NULL,NULL,NULL,2017-01-07,19:05:00,2017-01-07,19:12:00,NULL,NULL,NULL,NULL"
"13082193,KL,PHAKA,587,"" "",AMS,LOS,2017-01-06,12:20:00,2017-01-06,13:06:00,NULL,NULL,NULL,NULL,2017-01-06,19:05:00,2017-01-06,19:26:00,NULL,NULL,NULL,NULL"
"13075900,KL,PHAKF,587,"" "",AMS,LOS,2017-01-05,12:20:00,2017-01-05,12:33:00,NULL,NULL,NULL,NULL,2017-01-05,19:05:00,2017-01-05,19:00:00,NULL,NULL,NULL,NULL"
"13064412,KL,PHAKF,587,"" "",AMS,LOS,2017-01-03,12:20:00,2017-01-03,12:37:00,NULL,NULL,NULL,NULL,2017-01-03,19:05:00,2017-01-03,19:02:00,NULL,NULL,NULL,NULL"
"13063183,KL,PHAOD,587,"" "",AMS,LOS,2017-01-04,12:20:00,2017-01-04,12:31:00,NULL,NULL,NULL,NULL,2017-01-04,19:05:00,2017-01-04,19:04:00,NULL,NULL,NULL,NULL"
