LegId,AirlineCode,AircraftRegistration,FlightNumber,Suffix,DepartureStation,ArrivalStation,STDDate,STDTime,ATDDate,ATDTime,STDDateLocal,STDTimeLocal,ATDDateLocal,ATDTimeLocal,STADate,STATime,ATADate,ATATime,STADateLocal,STATimeLocal,ATADateLocal,ATATimeLocal
"13056910,KL,PHBVO,597,"" "",AMS,CPT,NULL,NULL,NULL,NULL,2017-01-02,10:10:00,2017-01-02,10:46:00,NULL,NULL,NULL,NULL,2017-01-02,22:30:00,2017-01-02,22:49:00"
"13063186,KL,PHBQD,597,"" "",AMS,CPT,NULL,NULL,NULL,NULL,2017-01-04,10:10:00,2017-01-04,10:34:00,NULL,NULL,NULL,NULL,2017-01-04,22:35:00,2017-01-04,22:41:00"
"13046602,KL,PHBHA,891,"" "",AMS,CTU,2017-01-04,19:55:00,2017-01-04,20:00:00,NULL,NULL,NULL,NULL,2017-01-05,05:45:00,2017-01-05,05:52:00,NULL,NULL,NULL,NULL"
"13029511,KL,PHBHF,891,"" "",AMS,CTU,2017-01-01,19:55:00,2017-01-01,20:05:00,NULL,NULL,NULL,NULL,2017-01-02,05:45:00,2017-01-02,05:49:00,NULL,NULL,NULL,NULL"
"13075920,KL,PHAKD,723,"" "",AMS,HAV,NULL,NULL,NULL,NULL,2017-01-05,10:30:00,2017-01-05,10:50:00,NULL,NULL,NULL,NULL,2017-01-05,15:20:00,2017-01-05,15:18:00"
"13058209,KL,PHAKB,723,"" "",AMS,HAV,NULL,NULL,NULL,NULL,2017-01-01,10:30:00,2017-01-01,10:57:00,NULL,NULL,NULL,NULL,2017-01-01,15:20:00,2017-01-01,15:11:00"
"13064432,KL,PHAKD,723,"" "",AMS,HAV,NULL,NULL,NULL,NULL,2017-01-03,10:30:00,2017-01-03,11:07:00,NULL,NULL,NULL,NULL,2017-01-03,15:20:00,2017-01-03,14:49:00"
"13063204,KL,PHAKB,723,"" "",AMS,HAV,NULL,NULL,NULL,NULL,2017-01-04,10:30:00,2017-01-04,10:31:00,NULL,NULL,NULL,NULL,2017-01-04,15:20:00,2017-01-04,15:00:00"
"13056929,KL,PHAKE,723,"" "",AMS,HAV,NULL,NULL,NULL,NULL,2017-01-02,10:30:00,2017-01-02,10:53:00,NULL,NULL,NULL,NULL,2017-01-02,15:20:00,2017-01-02,14:49:00"
"13052638,KL,PHBFT,685,"" "",AMS,MEX,2017-01-05,13:35:00,2017-01-05,13:38:00,NULL,NULL,NULL,NULL,2017-01-06,01:25:00,2017-01-06,01:38:00,NULL,NULL,NULL,NULL"
"13046618,KL,PHBFD,685,"" "",AMS,MEX,2017-01-04,13:35:00,2017-01-04,13:41:00,NULL,NULL,NULL,NULL,2017-01-05,01:25:00,2017-01-05,01:23:00,NULL,NULL,NULL,NULL"
"13040515,KL,PHBFI,685,"" "",AMS,MEX,2017-01-03,13:35:00,2017-01-03,13:44:00,NULL,NULL,NULL,NULL,2017-01-04,01:25:00,2017-01-04,01:06:00,NULL,NULL,NULL,NULL"
"13034356,KL,PHBFT,685,"" "",AMS,MEX,2017-01-02,13:35:00,2017-01-02,13:48:00,NULL,NULL,NULL,NULL,2017-01-03,01:25:00,2017-01-03,01:29:00,NULL,NULL,NULL,NULL"
"13029531,KL,PHBFS,685,"" "",AMS,MEX,2017-01-01,13:35:00,2017-01-01,13:35:00,NULL,NULL,NULL,NULL,2017-01-02,01:25:00,2017-01-02,01:29:00,NULL,NULL,NULL,NULL"
"13023263,KL,PHBFF,685,"" "",AMS,MEX,2016-12-31,13:35:00,2016-12-31,14:25:00,NULL,NULL,NULL,NULL,2017-01-01,01:25:00,2017-01-01,02:17:00,NULL,NULL,NULL,NULL"
"13076199,KL,PHKZI,1533,"" "",AMS,MME,NULL,NULL,NULL,NULL,2017-01-05,10:00:00,2017-01-05,09:57:00,NULL,NULL,NULL,NULL,2017-01-05,10:10:00,2017-01-05,10:20:00"
"13076201,KL,PHKZE,1539,"" "",AMS,MME,2017-01-05,20:25:00,2017-01-05,20:43:00,NULL,NULL,NULL,NULL,2017-01-05,21:35:00,2017-01-05,21:55:00,NULL,NULL,NULL,NULL"
"13064712,KL,PHKZI,1537,"" "",AMS,MME,2017-01-03,15:30:00,2017-01-03,15:28:00,NULL,NULL,NULL,NULL,2017-01-03,16:40:00,2017-01-03,16:45:00,NULL,NULL,NULL,NULL"
"13064714,KL,PHKZP,1539,"" "",AMS,MME,2017-01-03,20:25:00,2017-01-03,20:45:00,NULL,NULL,NULL,NULL,2017-01-03,21:35:00,2017-01-03,22:00:00,NULL,NULL,NULL,NULL"
"13057220,KL,PHKZL,1533,"" "",AMS,MME,NULL,NULL,NULL,NULL,2017-01-02,10:00:00,2017-01-02,10:00:00,NULL,NULL,NULL,NULL,2017-01-02,10:10:00,2017-01-02,10:08:00"
"13057222,KL,PHKZB,1537,"" "",AMS,MME,2017-01-02,15:30:00,2017-01-02,15:27:00,NULL,NULL,NULL,NULL,2017-01-02,16:40:00,2017-01-02,16:35:00,NULL,NULL,NULL,NULL"
"13057224,KL,PHKZU,1539,"" "",AMS,MME,2017-01-02,20:25:00,2017-01-02,20:32:00,NULL,NULL,NULL,NULL,2017-01-02,21:35:00,2017-01-02,21:40:00,NULL,NULL,NULL,NULL"
"13063474,KL,PHKZK,1533,"" "",AMS,MME,NULL,NULL,NULL,NULL,2017-01-04,09:55:00,2017-01-04,10:01:00,NULL,NULL,NULL,NULL,2017-01-04,10:05:00,2017-01-04,10:18:00"
"13063476,KL,PHKZM,1537,"" "",AMS,MME,2017-01-04,15:30:00,2017-01-04,15:33:00,NULL,NULL,NULL,NULL,2017-01-04,16:40:00,2017-01-04,16:50:00,NULL,NULL,NULL,NULL"
"13063478,KL,PHKZM,1539,"" "",AMS,MME,2017-01-04,20:25:00,2017-01-04,20:27:00,NULL,NULL,NULL,NULL,2017-01-04,21:35:00,2017-01-04,21:37:00,NULL,NULL,NULL,NULL"
"13058438,KL,PHKZL,1533,"" "",AMS,MME,NULL,NULL,NULL,NULL,2017-01-01,09:55:00,2017-01-01,09:52:00,NULL,NULL,NULL,NULL,2017-01-01,10:05:00,2017-01-01,09:55:00"
"13058440,KL,PHKZU,1539,"" "",AMS,MME,2017-01-01,20:25:00,2017-01-01,20:32:00,NULL,NULL,NULL,NULL,2017-01-01,21:35:00,2017-01-01,21:35:00,NULL,NULL,NULL,NULL"
"13063308,KL,PHBGB,1147,"" "",AMS,OSL,2017-01-04,13:35:00,2017-01-04,13:50:00,NULL,NULL,NULL,NULL,2017-01-04,15:25:00,2017-01-04,15:46:00,NULL,NULL,NULL,NULL"
"13063310,KL,PHEZM,1149,"" "",AMS,OSL,2017-01-04,15:45:00,2017-01-04,15:47:00,NULL,NULL,NULL,NULL,2017-01-04,17:30:00,2017-01-04,17:40:00,NULL,NULL,NULL,NULL"
"13075913,KL,PHAKA,675,"" "",AMS,YEG,2017-01-05,13:35:00,2017-01-05,13:41:00,NULL,NULL,NULL,NULL,2017-01-05,22:35:00,2017-01-05,22:38:00,NULL,NULL,NULL,NULL"
"13058204,KL,PHAKD,675,"" "",AMS,YEG,2017-01-01,13:35:00,2017-01-01,13:41:00,NULL,NULL,NULL,NULL,2017-01-01,22:35:00,2017-01-01,22:44:00,NULL,NULL,NULL,NULL"
"13064427,KL,PHAKA,675,"" "",AMS,YEG,2017-01-03,13:35:00,2017-01-03,14:03:00,NULL,NULL,NULL,NULL,2017-01-03,22:35:00,2017-01-03,23:00:00,NULL,NULL,NULL,NULL"
"13062735,KL,PHBQK,745,"" "",BOG,CLO,2017-01-04,00:55:00,2017-01-04,00:55:00,NULL,NULL,NULL,NULL,2017-01-04,02:00:00,2017-01-04,01:57:00,NULL,NULL,NULL,NULL"
"13057738,KL,PHBQA,745,"" "",BOG,CLO,2017-01-01,00:55:00,2017-01-01,00:47:00,NULL,NULL,NULL,NULL,2017-01-01,02:00:00,2017-01-01,01:46:00,NULL,NULL,NULL,NULL"
"13056938,KL,PHBHE,873,"" "",AMS,CMB,NULL,NULL,NULL,NULL,2017-01-02,09:55:00,2017-01-02,11:00:00,NULL,NULL,NULL,NULL,2017-01-03,00:15:00,2017-01-03,00:58:00"
"13076181,KL,PHBXF,1471,"" "",AMS,GLA,NULL,NULL,NULL,NULL,2017-01-05,08:05:00,2017-01-05,08:12:00,NULL,NULL,NULL,NULL,2017-01-05,08:35:00,2017-01-05,08:51:00"
"13076183,KL,PHEXF,1475,"" "",AMS,GLA,2017-01-05,11:20:00,2017-01-05,11:31:00,NULL,NULL,NULL,NULL,2017-01-05,12:55:00,2017-01-05,13:11:00,NULL,NULL,NULL,NULL"
"13076185,KL,PHBXI,1477,"" "",AMS,GLA,2017-01-05,14:05:00,2017-01-05,13:59:00,NULL,NULL,NULL,NULL,2017-01-05,15:40:00,2017-01-05,15:32:00,NULL,NULL,NULL,NULL"
"13076187,KL,PHBXD,1481,"" "",AMS,GLA,2017-01-05,20:25:00,2017-01-05,20:33:00,NULL,NULL,NULL,NULL,2017-01-05,21:55:00,2017-01-05,22:11:00,NULL,NULL,NULL,NULL"
"13064698,KL,PHBXE,1481,"" "",AMS,GLA,2017-01-03,20:25:00,2017-01-03,20:40:00,NULL,NULL,NULL,NULL,2017-01-03,21:55:00,2017-01-03,22:17:00,NULL,NULL,NULL,NULL"
"13064692,KL,PHBGB,1471,"" "",AMS,GLA,NULL,NULL,NULL,NULL,2017-01-03,08:05:00,2017-01-03,08:10:00,NULL,NULL,NULL,NULL,2017-01-03,08:35:00,2017-01-03,08:42:00"
"13063462,KL,PHBXC,1477,"" "",AMS,GLA,2017-01-04,14:05:00,2017-01-04,14:20:00,NULL,NULL,NULL,NULL,2017-01-04,15:40:00,2017-01-04,16:03:00,NULL,NULL,NULL,NULL"
"13063464,KL,PHBXI,1481,"" "",AMS,GLA,2017-01-04,20:25:00,2017-01-04,20:26:00,NULL,NULL,NULL,NULL,2017-01-04,21:55:00,2017-01-04,22:00:00,NULL,NULL,NULL,NULL"
"13063458,KL,PHBXU,1471,"" "",AMS,GLA,NULL,NULL,NULL,NULL,2017-01-04,08:05:00,2017-01-04,08:03:00,NULL,NULL,NULL,NULL,2017-01-04,08:35:00,2017-01-04,08:40:00"
"13063460,KL,PHEZB,1475,"" "",AMS,GLA,2017-01-04,11:20:00,2017-01-04,11:31:00,NULL,NULL,NULL,NULL,2017-01-04,12:55:00,2017-01-04,13:10:00,NULL,NULL,NULL,NULL"
"13058426,KL,PHBXF,1477,"" "",AMS,GLA,2017-01-01,14:05:00,2017-01-01,14:05:00,NULL,NULL,NULL,NULL,2017-01-01,15:40:00,2017-01-01,15:31:00,NULL,NULL,NULL,NULL"
"13058428,KL,PHBGM,1481,"" "",AMS,GLA,2017-01-01,20:25:00,2017-01-01,20:27:00,NULL,NULL,NULL,NULL,2017-01-01,21:55:00,2017-01-01,21:51:00,NULL,NULL,NULL,NULL"
"13064694,KL,PHEZI,1475,"" "",AMS,GLA,2017-01-03,11:20:00,2017-01-03,11:25:00,NULL,NULL,NULL,NULL,2017-01-03,12:55:00,2017-01-03,12:55:00,NULL,NULL,NULL,NULL"
"13064696,KL,PHBXI,1477,"" "",AMS,GLA,2017-01-03,14:05:00,2017-01-03,14:15:00,NULL,NULL,NULL,NULL,2017-01-03,15:40:00,2017-01-03,15:44:00,NULL,NULL,NULL,NULL"
"13057200,KL,PHBGN,1471,"" "",AMS,GLA,NULL,NULL,NULL,NULL,2017-01-02,08:05:00,2017-01-02,08:00:00,NULL,NULL,NULL,NULL,2017-01-02,08:35:00,2017-01-02,08:38:00"
"13057202,KL,PHEZH,1475,"" "",AMS,GLA,2017-01-02,11:20:00,2017-01-02,11:29:00,NULL,NULL,NULL,NULL,2017-01-02,12:55:00,2017-01-02,12:58:00,NULL,NULL,NULL,NULL"
"13057204,KL,PHBGP,1477,"" "",AMS,GLA,2017-01-02,14:05:00,2017-01-02,14:02:00,NULL,NULL,NULL,NULL,2017-01-02,15:40:00,2017-01-02,15:35:00,NULL,NULL,NULL,NULL"
"13057206,KL,PHBXB,1481,"" "",AMS,GLA,2017-01-02,20:25:00,2017-01-02,20:37:00,NULL,NULL,NULL,NULL,2017-01-02,21:55:00,2017-01-02,22:07:00,NULL,NULL,NULL,NULL"
"13058244,KL,PHBXM,1011,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-01,11:40:00,2017-01-01,11:59:00,NULL,NULL,NULL,NULL,2017-01-01,12:05:00,2017-01-01,12:00:00"
"13058246,KL,PHKZL,1017,"" "",AMS,LHR,2017-01-01,12:25:00,2017-01-01,12:24:00,NULL,NULL,NULL,NULL,2017-01-01,13:50:00,2017-01-01,13:39:00,NULL,NULL,NULL,NULL"
"13058248,KL,PHBXY,1021,"" "",AMS,LHR,2017-01-01,14:45:00,2017-01-01,14:50:00,NULL,NULL,NULL,NULL,2017-01-01,16:05:00,2017-01-01,16:19:00,NULL,NULL,NULL,NULL"
"13058250,KL,PHBGB,1023,"" "",AMS,LHR,2017-01-01,15:40:00,2017-01-01,15:57:00,NULL,NULL,NULL,NULL,2017-01-01,17:00:00,2017-01-01,17:14:00,NULL,NULL,NULL,NULL"
"13058252,KL,PHKZI,1027,"" "",AMS,LHR,2017-01-01,17:50:00,2017-01-01,17:49:00,NULL,NULL,NULL,NULL,2017-01-01,19:15:00,2017-01-01,19:10:00,NULL,NULL,NULL,NULL"
"13058254,KL,PHBGD,1031,"" "",AMS,LHR,2017-01-01,16:35:00,2017-01-01,16:35:00,NULL,NULL,NULL,NULL,2017-01-01,17:55:00,2017-01-01,17:43:00,NULL,NULL,NULL,NULL"
"13058256,KL,PHBXE,1033,"" "",AMS,LHR,2017-01-01,19:30:00,2017-01-01,19:32:00,NULL,NULL,NULL,NULL,2017-01-01,20:50:00,2017-01-01,20:41:00,NULL,NULL,NULL,NULL"
"13056976,KL,PHEZO,1011,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-02,11:40:00,2017-01-02,13:17:00,NULL,NULL,NULL,NULL,2017-01-02,12:05:00,2017-01-02,13:43:00"
"13056978,KL,PHKZC,1017,"" "",AMS,LHR,2017-01-02,12:25:00,2017-01-02,12:34:00,NULL,NULL,NULL,NULL,2017-01-02,13:50:00,2017-01-02,14:00:00,NULL,NULL,NULL,NULL"
"13063246,KL,PHKZL,1017,"" "",AMS,LHR,2017-01-04,12:25:00,2017-01-04,12:31:00,NULL,NULL,NULL,NULL,2017-01-04,13:50:00,2017-01-04,14:16:00,NULL,NULL,NULL,NULL"
"13056980,KL,PHBGE,1019,"" "",AMS,LHR,2017-01-02,13:05:00,2017-01-02,13:08:00,NULL,NULL,NULL,NULL,2017-01-02,14:25:00,2017-01-02,14:19:00,NULL,NULL,NULL,NULL"
"13056982,KL,PHBGT,1021,"" "",AMS,LHR,2017-01-02,14:45:00,2017-01-02,14:49:00,NULL,NULL,NULL,NULL,2017-01-02,16:05:00,2017-01-02,16:11:00,NULL,NULL,NULL,NULL"
"13056970,KL,PHBXN,1001,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-02,07:20:00,2017-01-02,07:22:00,NULL,NULL,NULL,NULL,2017-01-02,07:40:00,2017-01-02,07:34:00"
"13056972,KL,PHBXO,1007,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-02,08:35:00,2017-01-02,08:45:00,NULL,NULL,NULL,NULL,2017-01-02,09:00:00,2017-01-02,09:13:00"
"13056974,KL,PHBXH,1009,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-02,10:15:00,2017-01-02,11:03:00,NULL,NULL,NULL,NULL,2017-01-02,10:45:00,2017-01-02,11:31:00"
"13063254,KL,PHKZL,1027,"" "",AMS,LHR,2017-01-04,17:50:00,2017-01-04,17:54:00,NULL,NULL,NULL,NULL,2017-01-04,19:15:00,2017-01-04,19:11:00,NULL,NULL,NULL,NULL"
"13063256,KL,PHEZS,1031,"" "",AMS,LHR,2017-01-04,16:35:00,2017-01-04,16:36:00,NULL,NULL,NULL,NULL,2017-01-04,17:55:00,2017-01-04,17:57:00,NULL,NULL,NULL,NULL"
"13063258,KL,PHBXH,1033,"" "",AMS,LHR,2017-01-04,19:30:00,2017-01-04,19:39:00,NULL,NULL,NULL,NULL,2017-01-04,20:50:00,2017-01-04,20:54:00,NULL,NULL,NULL,NULL"
"13063240,KL,PHBXV,1001,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-04,07:20:00,2017-01-04,07:40:00,NULL,NULL,NULL,NULL,2017-01-04,07:40:00,2017-01-04,08:01:00"
"13063242,KL,PHBCA,1007,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-04,08:35:00,2017-01-04,08:49:00,NULL,NULL,NULL,NULL,2017-01-04,09:00:00,2017-01-04,09:15:00"
"13063244,KL,PHBXC,1009,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-04,10:15:00,2017-01-04,10:26:00,NULL,NULL,NULL,NULL,2017-01-04,10:45:00,2017-01-04,11:08:00"
"13056988,KL,PHEXC,1031,"" "",AMS,LHR,2017-01-02,16:35:00,2017-01-02,17:39:00,NULL,NULL,NULL,NULL,2017-01-02,17:55:00,2017-01-02,19:10:00,NULL,NULL,NULL,NULL"
"13056990,KL,PHBXI,1033,"" "",AMS,LHR,2017-01-02,19:30:00,2017-01-02,19:43:00,NULL,NULL,NULL,NULL,2017-01-02,20:50:00,2017-01-02,21:02:00,NULL,NULL,NULL,NULL"
"13056984,KL,PHBGL,1023,"" "",AMS,LHR,2017-01-02,15:40:00,2017-01-02,16:02:00,NULL,NULL,NULL,NULL,2017-01-02,17:00:00,2017-01-02,17:09:00,NULL,NULL,NULL,NULL"
"13063248,KL,PHBGC,1019,"" "",AMS,LHR,2017-01-04,13:05:00,2017-01-04,13:17:00,NULL,NULL,NULL,NULL,2017-01-04,14:25:00,2017-01-04,14:42:00,NULL,NULL,NULL,NULL"
"13063250,KL,PHBGM,1021,"" "",AMS,LHR,2017-01-04,14:45:00,2017-01-04,14:43:00,NULL,NULL,NULL,NULL,2017-01-04,16:05:00,2017-01-04,16:15:00,NULL,NULL,NULL,NULL"
"13063252,KL,PHBXM,1023,"" "",AMS,LHR,2017-01-04,15:40:00,2017-01-04,15:41:00,NULL,NULL,NULL,NULL,2017-01-04,17:00:00,2017-01-04,17:05:00,NULL,NULL,NULL,NULL"
"13064474,KL,PHEZO,1011,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-03,11:40:00,2017-01-03,11:43:00,NULL,NULL,NULL,NULL,2017-01-03,12:05:00,2017-01-03,11:50:00"
"13064476,KL,PHKZM,1017,"" "",AMS,LHR,2017-01-03,12:25:00,2017-01-03,12:31:00,NULL,NULL,NULL,NULL,2017-01-03,13:50:00,2017-01-03,13:52:00,NULL,NULL,NULL,NULL"
"13064478,KL,PHKZP,1019,"" "",AMS,LHR,2017-01-03,13:05:00,2017-01-03,13:05:00,NULL,NULL,NULL,NULL,2017-01-03,14:25:00,2017-01-03,14:14:00,NULL,NULL,NULL,NULL"
"13064480,KL,PHBGR,1021,"" "",AMS,LHR,2017-01-03,14:45:00,2017-01-03,15:13:00,NULL,NULL,NULL,NULL,2017-01-03,16:05:00,2017-01-03,16:24:00,NULL,NULL,NULL,NULL"
"13064468,KL,PHBXD,1001,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-03,07:20:00,2017-01-03,07:35:00,NULL,NULL,NULL,NULL,2017-01-03,07:40:00,2017-01-03,07:41:00"
"13056986,KL,PHKZC,1027,"" "",AMS,LHR,2017-01-02,17:50:00,2017-01-02,17:49:00,NULL,NULL,NULL,NULL,2017-01-02,19:15:00,2017-01-02,19:11:00,NULL,NULL,NULL,NULL"
"13064482,KL,PHBGT,1023,"" "",AMS,LHR,2017-01-03,15:40:00,2017-01-03,15:47:00,NULL,NULL,NULL,NULL,2017-01-03,17:00:00,2017-01-03,17:05:00,NULL,NULL,NULL,NULL"
"13064484,KL,PHBGQ,1027,"" "",AMS,LHR,2017-01-03,17:50:00,2017-01-03,17:49:00,NULL,NULL,NULL,NULL,2017-01-03,19:15:00,2017-01-03,18:54:00,NULL,NULL,NULL,NULL"
"13064486,KL,PHEXB,1031,"" "",AMS,LHR,2017-01-03,16:35:00,2017-01-03,16:35:00,NULL,NULL,NULL,NULL,2017-01-03,17:55:00,2017-01-03,17:41:00,NULL,NULL,NULL,NULL"
"13064488,KL,PHBGR,1033,"" "",AMS,LHR,2017-01-03,19:30:00,2017-01-03,19:49:00,NULL,NULL,NULL,NULL,2017-01-03,20:50:00,2017-01-03,20:49:00,NULL,NULL,NULL,NULL"
"13064470,KL,PHBXZ,1007,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-03,08:35:00,2017-01-03,08:53:00,NULL,NULL,NULL,NULL,2017-01-03,09:00:00,2017-01-03,09:03:00"
"13064472,KL,PHBXI,1009,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-03,10:15:00,2017-01-03,10:48:00,NULL,NULL,NULL,NULL,2017-01-03,10:45:00,2017-01-03,11:03:00"
"13075970,KL,PHBXD,1023,"" "",AMS,LHR,2017-01-05,15:40:00,2017-01-05,15:38:00,NULL,NULL,NULL,NULL,2017-01-05,17:00:00,2017-01-05,16:56:00,NULL,NULL,NULL,NULL"
"13075972,KL,PHBGH,1027,"" "",AMS,LHR,2017-01-05,17:50:00,2017-01-05,17:48:00,NULL,NULL,NULL,NULL,2017-01-05,19:15:00,2017-01-05,18:58:00,NULL,NULL,NULL,NULL"
"13075974,KL,PHEZN,1031,"" "",AMS,LHR,2017-01-05,16:35:00,2017-01-05,16:33:00,NULL,NULL,NULL,NULL,2017-01-05,17:55:00,2017-01-05,17:49:00,NULL,NULL,NULL,NULL"
"13075958,KL,PHBXL,1001,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-05,07:20:00,2017-01-05,07:37:00,NULL,NULL,NULL,NULL,2017-01-05,07:40:00,2017-01-05,08:08:00"
"13075960,KL,PHBXY,1007,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-05,08:35:00,2017-01-05,08:33:00,NULL,NULL,NULL,NULL,2017-01-05,09:00:00,2017-01-05,08:36:00"
"13075962,KL,PHBXH,1009,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-05,10:15:00,2017-01-05,10:22:00,NULL,NULL,NULL,NULL,2017-01-05,10:45:00,2017-01-05,10:45:00"
"13058240,KL,PHBXT,1001,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-01,07:20:00,2017-01-01,07:21:00,NULL,NULL,NULL,NULL,2017-01-01,07:40:00,2017-01-01,07:28:00"
"13058242,KL,PHBXF,1009,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-01,10:15:00,2017-01-01,10:41:00,NULL,NULL,NULL,NULL,2017-01-01,10:45:00,2017-01-01,10:49:00"
"13075976,KL,PHBXI,1033,"" "",AMS,LHR,2017-01-05,19:30:00,2017-01-05,19:24:00,NULL,NULL,NULL,NULL,2017-01-05,20:50:00,2017-01-05,20:47:00,NULL,NULL,NULL,NULL"
"13075964,KL,PHEZO,1011,"" "",AMS,LHR,NULL,NULL,NULL,NULL,2017-01-05,11:40:00,2017-01-05,11:43:00,NULL,NULL,NULL,NULL,2017-01-05,12:05:00,2017-01-05,11:44:00"
"13075967,KL,PHBGF,1019,"" "",AMS,LHR,2017-01-05,13:05:00,2017-01-05,13:05:00,NULL,NULL,NULL,NULL,2017-01-05,14:25:00,2017-01-05,14:12:00,NULL,NULL,NULL,NULL"
"13075968,KL,PHBXH,1021,"" "",AMS,LHR,2017-01-05,14:45:00,2017-01-05,14:47:00,NULL,NULL,NULL,NULL,2017-01-05,16:05:00,2017-01-05,16:07:00,NULL,NULL,NULL,NULL"
"13076159,KL,PHBGU,1413,"" "",AMS,LYS,NULL,NULL,NULL,NULL,2017-01-05,09:30:00,2017-01-05,09:42:00,NULL,NULL,NULL,NULL,2017-01-05,11:05:00,2017-01-05,11:07:00"
"13076161,KL,PHBGM,1415,"" "",AMS,LYS,2017-01-05,14:45:00,2017-01-05,14:48:00,NULL,NULL,NULL,NULL,2017-01-05,16:25:00,2017-01-05,16:19:00,NULL,NULL,NULL,NULL"
"13076163,KL,PHBGQ,1419,"" "",AMS,LYS,2017-01-05,19:30:00,2017-01-05,19:28:00,NULL,NULL,NULL,NULL,2017-01-05,21:05:00,2017-01-05,20:53:00,NULL,NULL,NULL,NULL"
"13064674,KL,PHBGI,1419,"" "",AMS,LYS,2017-01-03,19:30:00,2017-01-03,19:51:00,NULL,NULL,NULL,NULL,2017-01-03,21:05:00,2017-01-03,21:13:00,NULL,NULL,NULL,NULL"
"13064670,KL,PHBGN,1413,"" "",AMS,LYS,NULL,NULL,NULL,NULL,2017-01-03,09:30:00,2017-01-03,09:53:00,NULL,NULL,NULL,NULL,2017-01-03,11:05:00,2017-01-03,11:18:00"
"13064672,KL,PHBGU,1415,"" "",AMS,LYS,2017-01-03,14:45:00,2017-01-03,14:48:00,NULL,NULL,NULL,NULL,2017-01-03,16:25:00,2017-01-03,16:16:00,NULL,NULL,NULL,NULL"
"13063436,KL,PHBGW,1413,"" "",AMS,LYS,NULL,NULL,NULL,NULL,2017-01-04,09:30:00,2017-01-04,09:34:00,NULL,NULL,NULL,NULL,2017-01-04,11:05:00,2017-01-04,11:01:00"
"13058412,KL,PHBGQ,1413,"" "",AMS,LYS,NULL,NULL,NULL,NULL,2017-01-01,09:30:00,2017-01-01,09:42:00,NULL,NULL,NULL,NULL,2017-01-01,11:05:00,2017-01-01,11:11:00"
"13058414,KL,PHBGK,1419,"" "",AMS,LYS,2017-01-01,19:30:00,2017-01-01,20:14:00,NULL,NULL,NULL,NULL,2017-01-01,21:05:00,2017-01-01,21:49:00,NULL,NULL,NULL,NULL"
"13057403,KL,PHBGQ,1931,"" "",AMS,LYS,2017-01-02,14:10:00,2017-01-02,14:28:00,NULL,NULL,NULL,NULL,2017-01-02,16:10:00,2017-01-02,16:15:00,NULL,NULL,NULL,NULL"
"13057178,KL,PHBGQ,1413,"" "",AMS,LYS,NULL,NULL,NULL,NULL,2017-01-02,09:30:00,2017-01-02,09:36:00,NULL,NULL,NULL,NULL,2017-01-02,11:05:00,2017-01-02,11:06:00"
"13057180,KL,PHBGK,1415,"" "",AMS,LYS,2017-01-02,14:45:00,2017-01-02,14:48:00,NULL,NULL,NULL,NULL,2017-01-02,16:25:00,2017-01-02,16:19:00,NULL,NULL,NULL,NULL"
"13057182,KL,PHBGE,1419,"" "",AMS,LYS,2017-01-02,19:30:00,2017-01-02,19:35:00,NULL,NULL,NULL,NULL,2017-01-02,21:05:00,2017-01-02,21:02:00,NULL,NULL,NULL,NULL"
"13063438,KL,PHBGI,1415,"" "",AMS,LYS,2017-01-04,14:45:00,2017-01-04,14:43:00,NULL,NULL,NULL,NULL,2017-01-04,16:25:00,2017-01-04,16:15:00,NULL,NULL,NULL,NULL"
"13063440,KL,PHBGL,1419,"" "",AMS,LYS,2017-01-04,19:30:00,2017-01-04,19:36:00,NULL,NULL,NULL,NULL,2017-01-04,21:05:00,2017-01-04,20:57:00,NULL,NULL,NULL,NULL"
"13076390,KL,PHEZZ,1943,"" "",AMS,ZAG,2017-01-05,13:30:00,2017-01-05,13:29:00,NULL,NULL,NULL,NULL,2017-01-05,15:25:00,2017-01-05,15:08:00,NULL,NULL,NULL,NULL"
"13064896,KL,PHEXE,1943,"" "",AMS,ZAG,2017-01-03,13:30:00,2017-01-03,13:34:00,NULL,NULL,NULL,NULL,2017-01-03,15:25:00,2017-01-03,15:14:00,NULL,NULL,NULL,NULL"
